Fecha,Cuadrante,Celda,Latitud,Longitud,Altitud,Nombre.provisional.morfo,de0a5.plantula,de5a10.de0a25,de10a15.de25a50,de15a20.de50a75,de20a25.de75a100,de25a30.de100a125,de30a35.de125a150,de35a40.de150a175,de40a45.de175a200,de45a50.de200a225,de50a55.de225a250,masde55.masde250,Floracion,Fructificacion,Colector.1,Numerodecoleccion_Plantula1,Colector.2,Numerodecoleccion_Plantula2,Colector.3,Numerodecoleccion_Plantula3,Colector.4,Numerodecoleccion_Adulto1,Colector.5,Numerodecoleccion_Adulto2,Colector.6,Numerodecoleccion_Adulto3,Repeticion
30-01-18,265,8160210,4.20116,-74.2355,3931,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
30-01-18,265,8160210,4.20116,-74.2355,3931,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
30-01-18,265,8180583,4.19973,-74.23619,3902,grandiflora,1,1,1,1,1,1,1,0,0,0,0,0,1,1,YAM,299,NA,NA,NA,NA,YAM,298,NA,NA,NA,NA,0
30-01-18,265,8180583,4.19973,-74.23619,3902,killipii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
30-01-18,265,8180583,4.19973,-74.23619,3902,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
30-01-18,265,8180583,4.19973,-74.23619,3902,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
30-01-18,246,7674184,4.21277,-74.24249,3739,grandiflora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
30-01-18,246,7674184,4.21277,-74.24249,3739,killipii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
30-01-18,246,7674184,4.21277,-74.24249,3739,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
30-01-18,246,7674184,4.21277,-74.24249,3739,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
31-01-18,279,8502385,4.17782,-74.27023,3674,grandiflora,1,1,1,1,1,1,1,1,1,1,0,0,1,1,YAM,311,NA,NA,NA,NA,YAM,310,NA,NA,NA,NA,0
31-01-18,279,8502385,4.17782,-74.27023,3674,killipii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
31-01-18,279,8502385,4.17782,-74.27023,3674,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
31-01-18,279,8502385,4.17782,-74.27023,3674,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
31-01-18,279,8416784,4.18361,-74.2775,3783,grandiflora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
31-01-18,279,8416784,4.18361,-74.2775,3783,killipii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
31-01-18,279,8416784,4.18361,-74.2775,3783,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
31-01-18,279,8416784,4.18361,-74.2775,3783,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
31-01-18,279,8449380,4.18143,-74.27858,3622,grandiflora,1,1,1,1,1,1,0,0,0,0,0,0,1,1,YAM,313,NA,NA,NA,NA,YAM,312,NA,NA,NA,NA,0
31-01-18,279,8449380,4.18143,-74.27858,3622,killipii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
31-01-18,279,8449380,4.18143,-74.27858,3622,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
31-01-18,279,8449380,4.18143,-74.27858,3622,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
01-02-18,279,8290441,4.19221,-74.2825,3808,grandiflora,1,1,1,1,1,0,0,0,0,0,0,0,0,1,YAM,336,NA,NA,NA,NA,YAM,335,NA,NA,NA,NA,0
01-02-18,279,8290441,4.19221,-74.2825,3808,killipii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
01-02-18,279,8290441,4.19221,-74.2825,3808,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
01-02-18,279,8290441,4.19221,-74.2825,3808,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
01-02-18,279,8318982,4.19028,-74.27805,3806,grandiflora,1,1,1,1,1,0,0,0,0,0,0,0,0,1,YAM,334,NA,NA,NA,NA,YAM,333,NA,NA,NA,NA,0
01-02-18,279,8318982,4.19028,-74.27805,3806,killipii,1,1,1,1,1,1,1,0,0,0,0,0,0,1,YAM,332,NA,NA,NA,NA,YAM,331,NA,NA,NA,NA,0
01-02-18,279,8318982,4.19028,-74.27805,3806,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
01-02-18,279,8318982,4.19028,-74.27805,3806,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
31-01-18,279,8441233,4.18194,-74.27778,3583,grandiflora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
31-01-18,279,8441233,4.18194,-74.27778,3583,killipii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
31-01-18,279,8441233,4.18194,-74.27778,3583,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
31-01-18,279,8441233,4.18194,-74.27778,3583,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
31-01-18,280,8412761,4.18392,-74.26306,3688,grandiflora,1,1,1,1,1,1,1,1,1,1,1,0,1,1,YAM,307,NA,NA,NA,NA,YAM,306,NA,NA,NA,NA,0
31-01-18,280,8412761,4.18392,-74.26306,3688,killipii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
31-01-18,280,8412761,4.18392,-74.26306,3688,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
31-01-18,280,8412761,4.18392,-74.26306,3688,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
31-01-18,280,8433126,4.18251,-74.26581,3675,grandiflora,1,1,1,1,1,1,0,0,0,0,0,0,1,1,YAM,309,NA,NA,NA,NA,YAM,308,NA,NA,NA,NA,0
31-01-18,280,8433126,4.18251,-74.26581,3675,killipii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
31-01-18,280,8433126,4.18251,-74.26581,3675,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
31-01-18,280,8433126,4.18251,-74.26581,3675,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
31-01-18,280,8253879,4.19473,-74.25113,3755,grandiflora,1,1,1,1,1,1,1,1,0,0,0,0,1,1,YAM,305,NA,NA,NA,NA,YAM,304,NA,NA,NA,NA,0
31-01-18,280,8253879,4.19473,-74.25113,3755,killipii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
31-01-18,280,8253879,4.19473,-74.25113,3755,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
31-01-18,280,8253879,4.19473,-74.25113,3755,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
06-02-18,675,13547003,3.83389,-74.33472,3856,grandiflora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
06-02-18,675,13547003,3.83389,-74.33472,3856,killipii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
06-02-18,675,13547003,3.83389,-74.33472,3856,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
06-02-18,675,13547003,3.83389,-74.33472,3856,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
06-02-18,675,13547003,3.83389,-74.33472,3856,morfo H.D,1,1,1,1,1,1,0,0,0,0,0,0,0,1,YAM,379,NA,NA,NA,NA,YAM,378,NA,NA,NA,NA,0
06-02-18,675,13575502,3.83194,-74.34196,3795,grandiflora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
06-02-18,675,13575502,3.83194,-74.34196,3795,killipii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
06-02-18,675,13575502,3.83194,-74.34196,3795,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
06-02-18,675,13575502,3.83194,-74.34196,3795,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
06-02-18,675,13575502,3.83194,-74.34196,3795,morfo H.D,1,1,1,1,1,1,0,0,0,0,0,0,0,1,YAM,377,NA,NA,NA,NA,YAM,376,NA,NA,NA,NA,0
06-02-18,675,13693697,3.8239,-74.33636,3914,grandiflora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
06-02-18,675,13693697,3.8239,-74.33636,3914,killipii,1,1,1,0,0,0,0,0,0,0,0,0,0,0,YAM,381,NA,NA,NA,NA,YAM,380,NA,NA,NA,NA,0
06-02-18,675,13693697,3.8239,-74.33636,3914,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
06-02-18,675,13693697,3.8239,-74.33636,3914,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
06-02-18,675,13661067,3.82612,-74.34472,3897,grandiflora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
06-02-18,675,13661067,3.82612,-74.34472,3897,killipii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
06-02-18,675,13661067,3.82612,-74.34472,3897,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
06-02-18,675,13661067,3.82612,-74.34472,3897,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
06-02-18,675,13661067,3.82612,-74.34472,3897,morfo H.D,1,1,1,1,1,1,0,0,0,0,0,0,0,1,YAM,372,NA,NA,NA,NA,YAM,371,NA,NA,NA,NA,0
06-02-18,675,13530661,3.82694,-74.42008,3788,grandiflora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
06-02-18,675,13530661,3.82694,-74.42008,3788,killipii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
06-02-18,675,13530661,3.82694,-74.42008,3788,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
06-02-18,675,13530661,3.82694,-74.42008,3788,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
06-02-18,675,13530661,3.82694,-74.42008,3788,morfo H.D,1,1,1,1,1,0,0,0,0,0,0,0,0,1,YAM,374,YAM,375,NA,NA,YAM,373,NA,NA,NA,NA,0
30-01-18,265,736042,4.21637,-74.24751,3680,grandiflora,1,1,1,1,1,1,1,1,0,0,0,0,0,1,YAM,179A,NA,NA,NA,NA,YAM,178,NA,NA,NA,NA,0
30-01-18,265,736042,4.21637,-74.24751,3680,killipii,1,0,1,1,0,1,1,1,0,1,0,0,0,1,YAM,181A,NA,NA,NA,NA,YAM,180,NA,NA,NA,NA,0
30-01-18,265,736042,4.21637,-74.24751,3680,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
30-01-18,265,736042,4.21637,-74.24751,3680,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
24-01-18,263,8082619,4.20643,-74.28168,3670,grandiflora,0,0,1,1,1,0,1,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,NA,YAM,262,NA,NA,NA,NA,0
24-01-18,263,8082619,4.20643,-74.28168,3670,killipii,1,0,0,0,1,1,1,1,1,1,1,0,1,1,YAM,261,NA,NA,NA,NA,YAM,260,NA,NA,NA,NA,0
24-01-18,263,8082619,4.20643,-74.28168,3670,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
24-01-18,263,8082619,4.20643,-74.28168,3670,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
25-01-18,246,7878856,4.2203,-74.28519,3585,grandiflora,0,1,1,1,0,0,0,0,0,0,0,0,0,1,YAM,234,NA,NA,NA,NA,YAM,231,NA,NA,NA,NA,0
25-01-18,246,7878856,4.2203,-74.28519,3585,killipii,0,0,0,1,1,1,1,1,1,1,1,0,0,1,YAM,235,NA,NA,NA,NA,YAM,230,NA,NA,NA,NA,0
25-01-18,246,7878856,4.2203,-74.28519,3585,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
25-01-18,246,7878856,4.2203,-74.28519,3585,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
25-01-18,246,7878856,4.2203,-74.28519,3585,híbrido g/k,0,0,1,0,0,0,1,1,0,0,0,0,0,1,YAM,229,YAM,232,YAM,233,YAM,228,NA,NA,NA,NA,0
25-01-18,246,7915526,4.2177,-74.28663,3568,grandiflora,1,1,1,1,1,1,0,0,0,0,0,0,1,1,YAM,219,NA,NA,NA,NA,YAM,218,NA,NA,NA,NA,0
25-01-18,246,7915526,4.2177,-74.28663,3568,killipii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
25-01-18,246,7915526,4.2177,-74.28663,3568,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
25-01-18,246,7915526,4.2177,-74.28663,3568,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
24-01-18,264,8172329,4.20034,-74.26497,3888,grandiflora,1,1,1,0,0,0,0,0,0,0,0,0,1,1,YAM,252,NA,NA,NA,NA,YAM,251,NA,NA,NA,NA,0
24-01-18,264,8172329,4.20034,-74.26497,3888,killipii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
24-01-18,264,8172329,4.20034,-74.26497,3888,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
24-01-18,264,8172329,4.20034,-74.26497,3888,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
24-01-18,263,8213055,4.19747,-74.27158,3836,grandiflora,1,1,1,1,0,0,0,0,0,0,0,0,0,1,YAM,254,NA,NA,NA,NA,YAM,253,NA,NA,NA,NA,0
24-01-18,263,8213055,4.19747,-74.27158,3836,killipii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
24-01-18,263,8213055,4.19747,-74.27158,3836,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
24-01-18,263,8213055,4.19747,-74.27158,3836,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
24-01-18,263,8180435,4.19965,-74.27725,3823,grandiflora,1,1,1,1,1,1,0,0,0,0,0,0,0,1,YAM,256,NA,NA,NA,NA,YAM,255,NA,NA,NA,NA,0
24-01-18,263,8180435,4.19965,-74.27725,3823,killipii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
24-01-18,263,8180435,4.19965,-74.27725,3823,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
24-01-18,263,8180435,4.19965,-74.27725,3823,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
25-01-18,246,7907378,4.21838,-74.23622,3579,grandiflora,0,1,1,1,1,1,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,YAM,222,YAM,223,NA,NA,0
25-01-18,246,7907378,4.21838,-74.23622,3579,killipii,0,1,0,0,0,1,0,1,1,1,0,0,1,1,NA,NA,NA,NA,NA,NA,YAM,220,NA,NA,NA,NA,0
25-01-18,246,7907378,4.21838,-74.23622,3579,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
25-01-18,246,7907378,4.21838,-74.23622,3579,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
25-01-18,246,7907378,4.21838,-74.23622,3579,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
25-01-18,246,7907378,4.21838,-74.23622,3579,híbrido g/k,0,1,0,0,1,1,0,0,0,0,0,0,0,1,YAM,227,NA,NA,NA,NA,YAM,221,NA,NA,NA,NA,0
25-01-18,246,7907378,4.21838,-74.23622,3579,grandifora o killipi?,1,0,0,0,0,0,0,0,0,0,0,0,0,0,YAM,224,YAM,225,YAM,226,NA,NA,NA,NA,NA,NA,0
07-02-18,675,13677411,3.825,-74.33249,3942,grandiflora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
07-02-18,675,13677411,3.825,-74.33249,3942,killipii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
07-02-18,675,13677411,3.825,-74.33249,3942,summapacis,1,1,1,2,2,2,2,2,2,0,0,0,0,1,YAM,384,NA,NA,NA,NA,YAM,383,NA,NA,NA,NA,0
07-02-18,675,13677411,3.825,-74.33249,3942,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
07-02-18,675,13677411,3.825,-74.33249,3942,killipii,0,0,0,0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,YAM,385,NA,NA,NA,NA,0
07-02-18,675,13677411,3.825,-74.33249,3942,summapacis (escapos alternos),0,0,1,0,0,1,1,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,YAM,386,NA,NA,NA,NA,0
07-02-18,675,13742596,3.82055,-74.33665,4063,grandiflora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
07-02-18,675,13742596,3.82055,-74.33665,4063,killipii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
07-02-18,675,13742596,3.82055,-74.33665,4063,summapacis,1,1,1,0,0,0,0,0,0,0,0,0,0,1,YAM,391,NA,NA,NA,NA,YAM,390,NA,NA,NA,NA,0
07-02-18,675,13742596,3.82055,-74.33665,4063,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
07-02-18,675,13771125,3.81859,-74.33559,4117,grandiflora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
07-02-18,675,13771125,3.81859,-74.33559,4117,killipii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
07-02-18,675,13771125,3.81859,-74.33559,4117,summapacis,1,1,1,1,1,0,0,0,0,0,0,0,0,1,YAM,393,NA,NA,NA,NA,YAM,392,NA,NA,NA,NA,0
07-02-18,675,13771125,3.81859,-74.33559,4117,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
29-01-18,263,7944095,4.21576,-74.27456,3604,grandiflora,0,0,0,1,1,1,1,0,1,1,0,0,0,1,YAM,268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
29-01-18,263,7944095,4.21576,-74.27456,3604,killipii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
29-01-18,263,7944095,4.21576,-74.27456,3604,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
29-01-18,263,7944095,4.21576,-74.27456,3604,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
30-01-18,279,8229364,4.19639,-74.26917,3843,grandiflora,1,1,1,1,1,0,0,0,0,0,0,0,0,1,YAM,284,NA,NA,NA,NA,YAM,283,NA,NA,NA,NA,0
30-01-18,279,8229364,4.19639,-74.26917,3843,killipii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
30-01-18,279,8229364,4.19639,-74.26917,3843,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
30-01-18,279,8229364,4.19639,-74.26917,3843,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
30-01-18,279,8229364,4.19639,-74.26917,3843,Morfo G.,1,0,1,1,1,0,0,0,0,0,0,0,0,1,YAM,286,NA,NA,NA,NA,YAM,285,NA,NA,NA,NA,0
30-01-18,246,7679187,4.23388,-74.28361,3476,grandiflora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
30-01-18,246,7679187,4.23388,-74.28361,3476,killipii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
30-01-18,246,7679187,4.23388,-74.28361,3476,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
30-01-18,246,7679187,4.23388,-74.28361,3476,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
29-01-18,246,7858507,4.22159,-74.27818,3558,grandiflora,1,1,1,1,1,1,1,1,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,YAM,269,NA,NA,NA,NA,0
29-01-18,246,7858507,4.22159,-74.27818,3558,killipii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
29-01-18,246,7858507,4.22159,-74.27818,3558,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
29-01-18,246,7858507,4.22159,-74.27818,3558,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
31-01-18,279,8314939,4.19048,-74.26916,3788,grandiflora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
31-01-18,279,8314939,4.19048,-74.26916,3788,killipii,1,1,1,1,1,0,0,0,0,0,0,0,0,1,YAM,331,NA,NA,NA,NA,YAM,330,NA,NA,NA,NA,0
31-01-18,279,8314939,4.19048,-74.26916,3788,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
31-01-18,279,8314939,4.19048,-74.26916,3788,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
