Fecha,Cuadrante,Celda,Latitud,Longitud,Altitud,Estrato,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
01-03-18,205,6836033,4.29145,-74.18053,3685,Arbustivo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
01-03-18,205,6836033,4.29145,-74.18053,3685,Arboreo,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1
01-03-18,205,6836033,4.29145,-74.18053,3685,Plantula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-03-18,205,6836033,4.29145,-74.18053,3685,Pisoteo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-03-18,205,6836033,4.29145,-74.18053,3685,Heces,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-03-18,205,6836033,4.29145,-74.18053,3685,Inundacion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-03-18,205,6836033,4.29145,-74.18053,3685,Cultivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-03-18,205,6836033,4.29145,-74.18053,3685,Quema,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-03-18,205,6836033,4.29145,-74.18053,3685,Basura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-03-18,205,6836033,4.29145,-74.18053,3685,Urbanizacion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-03-18,205,6836033,4.29145,-74.18053,3685,Cuerpo de agua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-03-18,205,6836033,4.29145,-74.18053,3685,Potrero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-03-18,205,6836033,4.29145,-74.18053,3685,Camino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-03-18,205,6836033,4.29146,-74.18054,3685,Roca expuesta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28-02-18,221,7329106,4.25777,-74.18111,3671,Razante,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
28-02-18,221,7329106,4.25777,-74.18111,3671,Herbaceo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
28-02-18,221,7329106,4.25777,-74.18111,3671,Arbustivo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
28-02-18,221,7329106,4.25777,-74.18111,3671,Arboreo,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
28-02-18,221,7329106,4.25777,-74.18111,3671,Plantula,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1
28-02-18,221,7329106,4.25777,-74.18111,3671,Pisoteo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
28-02-18,221,7329106,4.25777,-74.18111,3671,Heces,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-02-18,221,7329106,4.25777,-74.18111,3671,Inundacion,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
28-02-18,221,7329106,4.25777,-74.18111,3671,Cultivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-02-18,221,7329106,4.25777,-74.18111,3671,Quema,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-02-18,221,7329106,4.25777,-74.18111,3671,Basura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-02-18,221,7329106,4.25777,-74.18111,3671,Urbanizacion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-02-18,221,7329106,4.25777,-74.18111,3671,Cuerpo de agua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-02-18,221,7329106,4.25777,-74.18111,3671,Potrero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-02-18,221,7329106,4.25777,-74.18111,3671,Camino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-02-18,221,7329106,4.25777,-74.18111,3671,Roca expuesta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-02-18,205,6799398,4.29393,-74.1694,3698,Razante,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
26-02-18,205,6799398,4.29393,-74.1694,3698,Herbaceo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
26-02-18,205,6799398,4.29393,-74.1694,3698,Arbustivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-02-18,205,6799398,4.29393,-74.1694,3698,Arboreo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-02-18,205,6799398,4.29393,-74.1694,3698,Plantula,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
26-02-18,205,6799398,4.29393,-74.1694,3698,Pisoteo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-02-18,205,6799398,4.29393,-74.1694,3698,Heces,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-02-18,205,6799398,4.29393,-74.1694,3698,Inundacion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-02-18,205,6799398,4.29393,-74.1694,3698,Cultivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-02-18,205,6799398,4.29393,-74.1694,3698,Quema,1,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0
26-02-18,205,6799398,4.29393,-74.1694,3698,Basura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-02-18,205,6799398,4.29393,-74.1694,3698,Urbanizacion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-02-18,205,6799398,4.29393,-74.1694,3698,Cuerpo de agua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-02-18,205,6799398,4.29393,-74.1694,3698,Potrero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-02-18,205,6799398,4.29393,-74.1694,3698,Camino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-02-18,205,6799398,4.29393,-74.1694,3698,Roca expuesta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-02-18,221,7190555,4.26721,-74.1814,3674,Razante,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
28-02-18,221,7190555,4.26721,-74.1814,3674,Herbaceo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
28-02-18,221,7190555,4.26721,-74.1814,3674,Arbustivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-02-18,221,7190555,4.26721,-74.1814,3674,Arboreo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-02-18,221,7190555,4.26721,-74.1814,3674,Plantula,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
28-02-18,221,7190555,4.26721,-74.1814,3674,Pisoteo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-02-18,221,7190555,4.26721,-74.1814,3674,Heces,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-02-18,221,7190555,4.26721,-74.1814,3674,Inundacion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-02-18,221,7190555,4.26721,-74.1814,3674,Cultivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-02-18,221,7190555,4.26721,-74.1814,3674,Quema,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0
28-02-18,221,7190555,4.26721,-74.1814,3674,Basura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-02-18,221,7190555,4.26721,-74.1814,3674,Urbanizacion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-02-18,221,7190555,4.26721,-74.1814,3674,Cuerpo de agua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-02-18,221,7190555,4.26721,-74.1814,3674,Potrero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-02-18,221,7190555,4.26721,-74.1814,3674,Camino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-02-18,221,7190555,4.26721,-74.1814,3674,Roca expuesta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-02-18,221,7268003,4.26193,-74.17501,3655,Razante,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
28-02-18,221,7268003,4.26193,-74.17501,3655,Herbaceo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
28-02-18,221,7268003,4.26193,-74.17501,3655,Arbustivo,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
28-02-18,221,7268003,4.26193,-74.17501,3655,Arboreo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-02-18,221,7268003,4.26193,-74.17501,3655,Plantula,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
28-02-18,221,7268003,4.26193,-74.17501,3655,Pisoteo,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0
28-02-18,221,7268003,4.26193,-74.17501,3655,Heces,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-02-18,221,7268003,4.26193,-74.17501,3655,Inundacion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-02-18,221,7268003,4.26193,-74.17501,3655,Cultivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-02-18,221,7268003,4.26193,-74.17501,3655,Quema,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-02-18,221,7268003,4.26193,-74.17501,3655,Basura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-02-18,221,7268003,4.26193,-74.17501,3655,Urbanizacion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-02-18,221,7268003,4.26193,-74.17501,3655,Cuerpo de agua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-02-18,221,7268003,4.26193,-74.17501,3655,Potrero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-02-18,221,7268003,4.26193,-74.17501,3655,Camino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-02-18,221,7268003,4.26193,-74.17501,3655,Roca expuesta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-03-18,675,13775199,3.81834,-74.33582,4117,Razante,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
05-03-18,675,13775199,3.81834,-74.33582,4117,Herbaceo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
05-03-18,675,13775199,3.81834,-74.33582,4117,Arbustivo,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1
05-03-18,675,13775199,3.81834,-74.33582,4117,Arboreo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-03-18,675,13775199,3.81834,-74.33582,4117,Plantula,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0
05-03-18,675,13775199,3.81834,-74.33582,4117,Pisoteo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-03-18,675,13775199,3.81834,-74.33582,4117,Heces,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-03-18,675,13775199,3.81834,-74.33582,4117,Inundacion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-03-18,675,13775199,3.81834,-74.33582,4117,Cultivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-03-18,675,13775199,3.81834,-74.33582,4117,Quema,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-03-18,675,13775199,3.81834,-74.33582,4117,Basura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-03-18,675,13775199,3.81834,-74.33582,4117,Urbanizacion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-03-18,675,13775199,3.81834,-74.33582,4117,Cuerpo de agua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-03-18,675,13775199,3.81834,-74.33582,4117,Potrero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-03-18,675,13775199,3.81834,-74.33582,4117,Camino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-03-18,675,13775199,3.81834,-74.33582,4117,Roca expuesta,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1
05-03-18,696,13795577,3.81696,-74.33501,4120,Razante,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
05-03-18,696,13795577,3.81696,-74.33501,4120,Herbaceo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
05-03-18,696,13795577,3.81696,-74.33501,4120,Arbustivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-03-18,696,13795577,3.81696,-74.33501,4120,Arboreo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-03-18,696,13795577,3.81696,-74.33501,4120,Plantula,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0
05-03-18,696,13795577,3.81696,-74.33501,4120,Pisoteo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-03-18,696,13795577,3.81696,-74.33501,4120,Heces,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-03-18,696,13795577,3.81696,-74.33501,4120,Inundacion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-03-18,696,13795577,3.81696,-74.33501,4120,Cultivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-03-18,696,13795577,3.81696,-74.33501,4120,Quema,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
05-03-18,696,13795577,3.81696,-74.33501,4120,Basura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-03-18,696,13795577,3.81696,-74.33501,4120,Urbanizacion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-03-18,696,13795577,3.81696,-74.33501,4120,Cuerpo de agua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-03-18,696,13795577,3.81696,-74.33501,4120,Potrero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-03-18,696,13795577,3.81696,-74.33501,4120,Camino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-03-18,696,13795577,3.81696,-74.33501,4120,Roca expuesta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
06-03-18,696,13885217,3.81084,-74.33777,4009,Razante,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
06-03-18,696,13885217,3.81084,-74.33777,4009,Herbaceo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
06-03-18,696,13885217,3.81084,-74.33777,4009,Arbustivo,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0
06-03-18,696,13885217,3.81084,-74.33777,4009,Arboreo,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
06-03-18,696,13885217,3.81084,-74.33777,4009,Plantula,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1
06-03-18,696,13885217,3.81084,-74.33777,4009,Pisoteo,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
06-03-18,696,13885217,3.81084,-74.33777,4009,Heces,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,0
06-03-18,696,13885217,3.81084,-74.33777,4009,Inundacion,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,1
06-03-18,696,13885217,3.81084,-74.33777,4009,Cultivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-03-18,696,13885217,3.81084,-74.33777,4009,Quema,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
06-03-18,696,13885217,3.81084,-74.33777,4009,Basura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-03-18,696,13885217,3.81084,-74.33777,4009,Urbanizacion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-03-18,696,13885217,3.81084,-74.33777,4009,Cuerpo de agua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-03-18,696,13885217,3.81084,-74.33777,4009,Potrero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-03-18,696,13885217,3.81084,-74.33777,4009,Camino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-03-18,696,13885217,3.81084,-74.33777,4009,Roca expuesta,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
06-03-18,696,13840397,3.81388,-74.33637,4053,Razante,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
06-03-18,696,13840397,3.81388,-74.33637,4053,Herbaceo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
06-03-18,696,13840397,3.81388,-74.33637,4053,Arbustivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-03-18,696,13840397,3.81388,-74.33637,4053,Arboreo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-03-18,696,13840397,3.81388,-74.33637,4053,Plantula,0,1,1,1,1,0,0,1,1,0,0,1,1,0,1,1
06-03-18,696,13840397,3.81388,-74.33637,4053,Pisoteo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-03-18,696,13840397,3.81388,-74.33637,4053,Heces,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-03-18,696,13840397,3.81388,-74.33637,4053,Inundacion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-03-18,696,13840397,3.81388,-74.33637,4053,Cultivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-03-18,696,13840397,3.81388,-74.33637,4053,Quema,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
06-03-18,696,13840397,3.81388,-74.33637,4053,Basura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-03-18,696,13840397,3.81388,-74.33637,4053,Urbanizacion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-03-18,696,13840397,3.81388,-74.33637,4053,Cuerpo de agua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-03-18,696,13840397,3.81388,-74.33637,4053,Potrero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-03-18,696,13840397,3.81388,-74.33637,4053,Camino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-03-18,696,13840397,3.81388,-74.33637,4053,Roca expuesta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-03-18,691,13835953,3.81417,-74.43896,3877,Razante,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
06-03-18,691,13835953,3.81417,-74.43896,3877,Herbaceo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
06-03-18,691,13835953,3.81417,-74.43896,3877,Arbustivo,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
06-03-18,691,13835953,3.81417,-74.43896,3877,Arboreo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-03-18,691,13835953,3.81417,-74.43896,3877,Plantula,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
06-03-18,691,13835953,3.81417,-74.43896,3877,Pisoteo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-03-18,691,13835953,3.81417,-74.43896,3877,Heces,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-03-18,691,13835953,3.81417,-74.43896,3877,Inundacion,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
06-03-18,691,13835953,3.81417,-74.43896,3877,Cultivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-03-18,691,13835953,3.81417,-74.43896,3877,Quema,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1
06-03-18,691,13835953,3.81417,-74.43896,3877,Basura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-03-18,691,13835953,3.81417,-74.43896,3877,Urbanizacion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-03-18,691,13835953,3.81417,-74.43896,3877,Cuerpo de agua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-03-18,691,13835953,3.81417,-74.43896,3877,Potrero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-03-18,691,13835953,3.81417,-74.43896,3877,Camino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-03-18,691,13835953,3.81417,-74.43896,3877,Roca expuesta,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
06-03-18,691,13840028,3.81386,-74.43895,3890,Razante,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
06-03-18,691,13840028,3.81386,-74.43895,3890,Herbaceo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
06-03-18,691,13840028,3.81386,-74.43895,3890,Arbustivo,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1
06-03-18,691,13840028,3.81386,-74.43895,3890,Arboreo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-03-18,691,13840028,3.81386,-74.43895,3890,Plantula,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
06-03-18,691,13840028,3.81386,-74.43895,3890,Pisoteo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-03-18,691,13840028,3.81386,-74.43895,3890,Heces,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-03-18,691,13840028,3.81386,-74.43895,3890,Inundacion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-03-18,691,13840028,3.81386,-74.43895,3890,Cultivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-03-18,691,13840028,3.81386,-74.43895,3890,Quema,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
06-03-18,691,13840028,3.81386,-74.43895,3890,Basura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-03-18,691,13840028,3.81386,-74.43895,3890,Urbanizacion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-03-18,691,13840028,3.81386,-74.43895,3890,Cuerpo de agua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-03-18,691,13840028,3.81386,-74.43895,3890,Potrero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-03-18,691,13840028,3.81386,-74.43895,3890,Camino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-03-18,691,13840028,3.81386,-74.43895,3890,Roca expuesta,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1
07-03-18,696,13987102,3.80389,-74.33501,3894,Razante,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
07-03-18,696,13987102,3.80389,-74.33501,3894,Herbaceo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
07-03-18,696,13987102,3.80389,-74.33501,3894,Arbustivo,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
07-03-18,696,13987102,3.80389,-74.33501,3894,Arboreo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-03-18,696,13987102,3.80389,-74.33501,3894,Plantula  (hd),1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
07-03-18,696,13987102,3.80389,-74.33501,3894,Pisoteo,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,1
07-03-18,696,13987102,3.80389,-74.33501,3894,Heces,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
07-03-18,696,13987102,3.80389,-74.33501,3894,Inundacion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-03-18,696,13987102,3.80389,-74.33501,3894,Cultivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-03-18,696,13987102,3.80389,-74.33501,3894,Quema,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
07-03-18,696,13987102,3.80389,-74.33501,3894,Basura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-03-18,696,13987102,3.80389,-74.33501,3894,Urbanizacion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-03-18,696,13987102,3.80389,-74.33501,3894,Cuerpo de agua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-03-18,696,13987102,3.80389,-74.33501,3894,Potrero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-03-18,696,13987102,3.80389,-74.33501,3894,Camino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-03-18,696,13987102,3.80389,-74.33501,3894,Roca expuesta,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1
14-02-18,262,8139640,4.2025,-74.2897,3666,Razante,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14-02-18,262,8139640,4.2025,-74.2897,3666,Herbaceo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14-02-18,262,8139640,4.2025,-74.2897,3666,Arbustivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-02-18,262,8139640,4.2025,-74.2897,3666,Arboreo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-02-18,262,8139640,4.2025,-74.2897,3666,Plantula  (gr),1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14-02-18,262,8139640,4.2025,-74.2897,3666,Pisoteo,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
14-02-18,262,8139640,4.2025,-74.2897,3666,Heces,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-02-18,262,8139640,4.2025,-74.2897,3666,Inundacion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-02-18,262,8139640,4.2025,-74.2897,3666,Cultivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-02-18,262,8139640,4.2025,-74.2897,3666,Quema,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14-02-18,262,8139640,4.2025,-74.2897,3666,Basura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-02-18,262,8139640,4.2025,-74.2897,3666,Urbanizacion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-02-18,262,8139640,4.2025,-74.2897,3666,Cuerpo de agua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-02-18,262,8139640,4.2025,-74.2897,3666,Potrero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-02-18,262,8139640,4.2025,-74.2897,3666,Camino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-02-18,262,8139640,4.2025,-74.2897,3666,Roca expuesta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-02-18,262,8192601,4.19889,-74.2936,3610,Razante,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14-02-18,262,8192601,4.19889,-74.2936,3610,Herbaceo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14-02-18,262,8192601,4.19889,-74.2936,3610,Arbustivo,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1
14-02-18,262,8192601,4.19889,-74.2936,3610,Arboreo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-02-18,262,8192601,4.19889,-74.2936,3610,Plantula  (hd),1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1
14-02-18,262,8192601,4.19889,-74.2936,3610,Pisoteo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-02-18,262,8192601,4.19889,-74.2936,3610,Heces,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-02-18,262,8192601,4.19889,-74.2936,3610,Inundacion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-02-18,262,8192601,4.19889,-74.2936,3610,Cultivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-02-18,262,8192601,4.19889,-74.2936,3610,Quema,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
14-02-18,262,8192601,4.19889,-74.2936,3610,Basura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
